City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description
492,Birnin Kebbi,NG,2021-04-10 01:31:15,12.4539,4.1975,83.21,10,5,4.81,clear sky
493,Phalombe,MW,2021-04-10 01:31:15,-15.8064,35.6507,59.54,91,100,1.83,overcast clouds
494,Bendigo,AU,2021-04-10 01:31:15,-36.7667,144.2833,60.01,60,57,11.01,broken clouds
495,Westport,US,2021-04-10 01:31:16,41.1415,-73.3579,50.0,81,75,6.91,broken clouds
496,Olafsvik,IS,2021-04-10 01:31:16,64.8945,-23.7142,31.44,62,12,5.61,few clouds
497,Perth,AU,2021-04-10 01:31:16,-31.9333,115.8333,73.0,56,0,21.85,clear sky
498,Muswellbrook,AU,2021-04-10 01:31:17,-32.2667,150.9,72.72,34,22,13.33,few clouds
499,Tessalit,ML,2021-04-10 01:31:17,20.1986,1.0114,80.31,13,0,8.16,clear sky
500,Iquique,CL,2021-04-10 01:31:17,-20.2208,-70.1431,66.2,72,90,3.44,overcast clouds
501,Dhidhdhoo,MV,2021-04-10 01:31:18,6.8833,73.1,82.09,71,2,1.48,clear sky
502,Naantali,FI,2021-04-10 01:31:18,60.4674,22.0243,37.4,87,90,8.05,overcast clouds
503,Seydi,TM,2021-04-10 01:31:18,39.4816,62.9137,63.23,31,0,8.97,clear sky
504,Murmansk,RU,2021-04-10 01:31:19,68.0,34.0,22.62,98,100,3.74,light snow
505,Port Augusta,AU,2021-04-10 01:31:19,-32.5,137.7667,66.2,59,75,16.11,broken clouds
506,Houma,US,2021-04-10 01:29:56,29.5958,-90.7195,77.0,88,90,16.11,overcast clouds
507,Sangin,AF,2021-04-10 01:31:19,32.0728,64.8359,67.82,14,96,0.76,overcast clouds
508,Winona,US,2021-04-10 01:31:20,43.9666,-91.7668,51.8,82,90,6.91,overcast clouds
509,Teknaf,BD,2021-04-10 01:31:20,20.8624,92.3058,80.94,71,6,2.28,clear sky
510,Pedernales,DO,2021-04-10 01:31:20,18.0384,-71.744,77.92,73,100,7.67,overcast clouds
511,Chernyshevskiy,RU,2021-04-10 01:31:21,63.0128,112.4714,3.79,75,100,10.85,overcast clouds
512,Morgan City,US,2021-04-10 01:31:21,29.6994,-91.2068,75.2,94,90,11.5,overcast clouds
513,Kawanoe,JP,2021-04-10 01:31:21,34.0167,133.5667,62.6,50,20,9.22,few clouds
514,Solnechnyy,RU,2021-04-10 01:31:22,50.7214,136.6319,42.98,57,8,6.87,clear sky
515,Christchurch,NZ,2021-04-10 01:31:22,-43.5333,172.6333,63.0,82,100,20.71,overcast clouds
516,Zhanaozen,KZ,2021-04-10 01:31:22,43.3,52.8,64.26,27,0,11.14,clear sky
517,Playas,EC,2021-04-10 01:31:23,-2.6333,-80.3833,75.18,86,100,5.32,light rain
518,Verkhnyaya Inta,RU,2021-04-10 01:31:23,65.9811,60.3094,33.19,81,62,14.9,broken clouds
519,Kismayo,SO,2021-04-10 01:31:23,-0.3582,42.5454,81.03,80,35,10.8,light rain
520,Sinazongwe,ZM,2021-04-10 01:31:23,-17.2614,27.4618,70.14,54,0,1.7,clear sky
521,Goroka,PG,2021-04-10 01:31:24,-6.0834,145.3873,64.63,91,100,2.01,heavy intensity rain
522,Nesebar,BG,2021-04-10 01:31:24,42.7833,27.7333,33.8,86,0,4.61,clear sky
523,Ayacucho,PE,2021-04-10 01:31:24,-13.1583,-74.2239,55.22,85,100,3.89,overcast clouds
524,Krasnoselkup,RU,2021-04-10 01:31:25,65.7,82.4667,28.72,90,100,14.34,overcast clouds
525,Jalingo,NG,2021-04-10 01:31:22,8.8833,11.3667,81.21,48,57,4.21,broken clouds
526,Giulianova,IT,2021-04-10 01:31:25,42.7612,13.9537,41.0,67,77,8.01,broken clouds
527,Parana,AR,2021-04-10 01:31:01,-31.732,-60.5238,68.0,97,76,7.74,broken clouds
528,Oudtshoorn,ZA,2021-04-10 01:31:26,-33.5907,22.2014,53.6,100,0,3.44,clear sky
529,Vanimo,PG,2021-04-10 01:31:26,-2.6741,141.3028,82.09,78,100,13.67,heavy intensity rain
530,Aconibe,GQ,2021-04-10 01:31:26,1.2968,10.9369,68.23,97,97,0.74,light rain
531,Jiwani,PK,2021-04-10 01:31:26,25.05,61.7417,77.49,69,0,0.78,clear sky
532,West Wendover,US,2021-04-10 01:31:27,40.7391,-114.0733,57.2,18,1,6.91,clear sky
533,Providencia,MX,2021-04-10 01:31:27,28.7167,-111.5833,88.0,18,6,1.99,clear sky
534,Puerto Madryn,AR,2021-04-10 01:31:27,-42.7692,-65.0385,56.66,70,20,5.59,few clouds
535,Black River,JM,2021-04-10 01:31:28,18.0264,-77.8487,78.8,78,20,3.44,few clouds
536,Hailar,CN,2021-04-10 01:31:28,49.2,119.7,47.75,47,100,16.98,overcast clouds
537,Hovd,MN,2021-04-10 01:31:28,48.0056,91.6419,33.71,64,94,1.19,overcast clouds
538,Sokoto,NG,2021-04-10 01:31:29,13.0609,5.239,86.63,8,1,9.75,clear sky
539,Saskylakh,RU,2021-04-10 01:31:29,71.9167,114.0833,-5.08,94,50,1.12,scattered clouds
540,Gat,IL,2021-04-10 01:31:29,31.61,34.7642,59.0,13,100,15.08,overcast clouds
541,Ciudad Bolivar,VE,2021-04-10 01:31:30,8.1222,-63.5497,83.46,65,85,14.58,overcast clouds
542,Lata,PT,2021-04-10 01:31:30,40.1629,-8.3327,57.99,90,29,3.94,scattered clouds
543,Nisia Floresta,BR,2021-04-10 01:31:30,-6.0911,-35.2086,78.8,83,0,10.36,clear sky
544,Zaysan,KZ,2021-04-10 01:31:30,47.4667,84.8667,42.69,52,1,3.85,clear sky
545,Allende,MX,2021-04-10 01:31:31,25.2833,-100.0167,96.8,13,20,11.5,few clouds
546,Tisul,RU,2021-04-10 01:31:31,55.7611,88.3122,33.28,91,96,3.53,overcast clouds
547,Pasighat,IN,2021-04-10 01:31:31,28.0667,95.3333,70.72,75,86,3.15,overcast clouds
548,Smithers,CA,2021-04-10 01:31:32,54.7804,-127.1743,39.2,48,90,24.16,light snow
549,Aborlan,PH,2021-04-10 01:31:32,9.4352,118.5492,86.0,74,40,11.5,scattered clouds
550,Leshan,CN,2021-04-10 01:31:32,29.5623,103.7639,58.01,89,100,0.83,overcast clouds
551,Moron,AR,2021-04-10 01:27:13,-34.6534,-58.6198,72.0,99,100,1.99,overcast clouds
552,Sinnamary,GF,2021-04-10 01:28:34,5.3833,-52.95,76.41,89,100,5.32,overcast clouds
553,Yabelo,ET,2021-04-10 01:31:33,4.8833,38.0833,58.23,85,29,5.1,scattered clouds
554,Bara,NG,2021-04-10 01:31:33,10.3744,10.7288,78.78,32,100,2.75,overcast clouds
555,Lakselv,NO,2021-04-10 01:31:34,70.0513,24.9718,8.6,85,88,4.61,overcast clouds
556,Yar-Sale,RU,2021-04-10 01:31:34,66.8333,70.8333,34.18,99,100,17.29,overcast clouds
557,Bafoulabe,ML,2021-04-10 01:31:34,13.8065,-10.8321,89.1,10,0,1.92,clear sky
558,Latung,PH,2021-04-10 01:31:35,5.5,120.8833,82.69,73,97,7.76,moderate rain
559,Mweka,CD,2021-04-10 01:30:12,-4.85,21.5667,68.45,97,100,2.1,overcast clouds
560,Aquiraz,BR,2021-04-10 01:31:35,-3.9014,-38.3911,84.2,79,0,6.91,clear sky
561,Kota Belud,MY,2021-04-10 01:31:35,6.351,116.4305,84.2,74,20,2.3,few clouds
562,Launceston,AU,2021-04-10 01:28:38,-41.45,147.1667,60.01,38,13,23.02,few clouds
563,Pemberton,CA,2021-04-10 01:30:08,50.3164,-122.8027,33.8,86,90,2.3,light snow
564,Saint-Georges,GD,2021-04-10 01:29:34,12.0564,-61.7485,82.4,74,20,16.11,few clouds
565,Wattegama,LK,2021-04-10 01:31:36,6.7989,81.4808,75.2,100,20,3.44,few clouds
566,Porto Nacional,BR,2021-04-10 01:31:36,-10.7081,-48.4172,78.8,83,40,3.44,scattered clouds
567,Cavalcante,BR,2021-04-10 01:31:37,-13.7975,-47.4583,68.54,75,100,5.01,overcast clouds
568,Amarante Do Maranhao,BR,2021-04-10 01:31:37,-5.5667,-46.7422,73.47,84,98,1.86,overcast clouds
569,Oriximina,BR,2021-04-10 01:31:37,-1.7656,-55.8661,75.22,88,98,2.68,overcast clouds
570,Nortelandia,BR,2021-04-10 01:31:38,-14.4547,-56.8028,73.35,89,65,2.98,moderate rain
571,Mayo,US,2021-04-10 01:31:38,38.8876,-76.5119,57.99,94,90,6.91,overcast clouds
572,Medicine Hat,CA,2021-04-10 01:29:40,50.0501,-110.6683,53.6,26,40,14.97,scattered clouds
573,Lillooet,CA,2021-04-10 01:31:38,50.6856,-121.942,42.8,61,90,17.27,overcast clouds
574,Umm Lajj,SA,2021-04-10 01:31:39,25.0213,37.2685,72.01,67,0,9.69,clear sky
575,Grand Gaube,MU,2021-04-10 01:31:39,-20.0064,57.6608,79.0,79,96,5.01,light rain
576,Ahraura,IN,2021-04-10 01:31:39,25.0167,83.0167,73.4,53,6,3.44,haze
577,Ulladulla,AU,2021-04-10 01:31:39,-35.35,150.4667,68.0,37,85,16.11,overcast clouds
578,Te Anau,NZ,2021-04-10 01:31:40,-45.4167,167.7167,50.67,94,100,1.66,overcast clouds
579,Guaraniacu,BR,2021-04-10 01:31:40,-25.1008,-52.8781,64.27,73,12,2.06,few clouds
580,Camacha,PT,2021-04-10 01:31:40,33.0833,-16.3333,62.6,88,40,9.22,scattered clouds
581,Navahrudak,BY,2021-04-10 01:31:41,53.6,25.8333,36.59,72,100,11.74,overcast clouds
582,Randazzo,IT,2021-04-10 01:31:41,37.8774,14.9501,51.01,55,55,1.99,broken clouds
583,Porto Novo,BJ,2021-04-10 01:31:41,6.4965,2.6036,80.6,89,20,8.05,few clouds
584,Hamilton,US,2021-04-10 01:30:09,39.1834,-84.5333,66.0,59,75,5.75,broken clouds
585,Karatuzskoye,RU,2021-04-10 01:31:42,53.6072,92.8667,31.55,81,58,4.32,broken clouds
586,Lampazos De Naranjo,MX,2021-04-10 01:31:42,27.0167,-100.5167,86.13,7,2,8.81,clear sky
587,Saint-Joseph,RE,2021-04-10 01:31:42,-21.3667,55.6167,77.0,69,100,5.75,overcast clouds
588,Mahajanga,MG,2021-04-10 01:31:43,-15.7167,46.3167,73.4,94,40,2.3,scattered clouds
589,Mandalgovi,MN,2021-04-10 01:31:43,45.7625,106.2708,40.71,78,100,14.56,overcast clouds
590,Balkhash,KZ,2021-04-10 01:31:43,46.844,74.9804,48.2,61,0,13.42,clear sky
591,Nome,US,2021-04-10 01:31:44,64.5011,-165.4064,0.0,65,90,11.5,overcast clouds
592,Samarai,PG,2021-04-10 01:31:44,-10.6167,150.6667,79.34,84,100,13.82,overcast clouds
593,Filadelfia,US,2021-04-10 01:29:19,39.9523,-75.1638,55.0,82,90,10.36,moderate rain
594,Kutum,SD,2021-04-10 01:31:44,14.2,24.6667,67.03,11,34,7.94,scattered clouds
595,Maltahohe,NA,2021-04-10 01:31:45,-24.8333,16.9833,66.29,38,0,7.18,clear sky
596,Pochutla,MX,2021-04-10 01:28:02,15.7432,-96.4661,82.4,69,20,11.5,few clouds
597,Polunochnoye,RU,2021-04-10 01:31:45,60.8697,60.4153,31.98,95,100,2.71,overcast clouds
598,Ust-Kuyga,RU,2021-04-10 01:31:45,70.0167,135.6,-6.38,87,58,7.7,broken clouds
599,Verkhoyansk,RU,2021-04-10 01:31:46,67.5447,133.385,1.0,81,95,8.84,overcast clouds
600,Aykhal,RU,2021-04-10 01:31:46,66.0,111.5,-5.8,98,98,15.88,overcast clouds
601,Leningradskiy,RU,2021-04-10 01:31:46,69.3833,178.4167,-6.72,91,57,5.55,broken clouds
602,Otradnoye,RU,2021-04-10 01:28:20,59.7775,30.8181,41.0,75,75,17.9,broken clouds
603,Pundaguitan,PH,2021-04-10 01:31:47,6.3711,126.1689,81.84,74,16,4.05,few clouds
604,Benjamin Constant,BR,2021-04-10 01:31:47,-4.3831,-70.0311,77.0,100,75,2.3,broken clouds
605,Axim,GH,2021-04-10 01:31:47,4.8699,-2.2405,80.1,85,100,1.68,light rain
606,Karratha,AU,2021-04-10 01:31:48,-20.7377,116.8463,87.15,63,53,15.86,broken clouds
607,Elizabeth City,US,2021-04-10 01:31:48,36.2946,-76.2511,68.0,88,90,11.5,heavy intensity rain
608,Nata,PA,2021-04-10 01:31:48,8.3333,-80.5167,75.2,94,20,5.75,few clouds
609,Carpinteria,US,2021-04-10 01:30:42,34.3989,-119.5185,75.99,47,1,1.99,clear sky
610,Buseresere,TZ,2021-04-10 01:31:49,-3.0236,31.8747,61.0,96,91,1.72,light rain
611,Goundam,ML,2021-04-10 01:31:49,16.4145,-3.6708,82.27,12,0,8.68,clear sky
612,Ferme-Neuve,CA,2021-04-10 01:31:49,46.7001,-75.4493,60.8,59,100,4.61,overcast clouds
613,Waupun,US,2021-04-10 01:31:50,43.6333,-88.7296,55.4,87,40,4.61,scattered clouds
614,Vilyuysk,RU,2021-04-10 01:31:50,63.7553,121.6247,11.71,87,100,9.55,overcast clouds
615,Galle,LK,2021-04-10 01:31:50,6.0367,80.217,79.05,78,13,2.77,few clouds
616,Hanchuan,CN,2021-04-10 01:31:51,30.65,113.7667,60.8,51,0,11.18,light rain
617,Gold Coast,AU,2021-04-10 01:31:51,-28.0,153.4333,88.0,65,0,9.22,clear sky
618,Kieta,PG,2021-04-10 01:31:51,-6.2167,155.6333,84.09,74,43,5.61,light rain
619,Onega,RU,2021-04-10 01:31:52,63.9061,38.1404,35.67,83,100,17.72,overcast clouds
620,State College,US,2021-04-10 01:29:51,40.7934,-77.86,53.01,93,90,4.61,mist
621,Buala,SB,2021-04-10 01:31:52,-8.145,159.5921,81.28,82,100,9.35,light rain
622,Santa Maria,BR,2021-04-10 01:31:52,-29.6842,-53.8069,75.2,83,0,2.3,clear sky
623,Kuusamo,FI,2021-04-10 01:31:53,65.9667,29.1833,32.0,86,90,16.11,light snow
624,Gull Lake,CA,2021-04-10 01:31:53,50.1001,-108.4847,51.8,24,1,17.27,clear sky
625,Albury,AU,2021-04-10 01:31:54,-36.0833,146.9167,60.8,63,90,12.66,overcast clouds
626,Koumra,TD,2021-04-10 01:31:54,8.9126,17.5539,82.47,45,100,4.36,overcast clouds
627,Qaqortoq,GL,2021-04-10 01:28:36,60.7167,-46.0333,37.4,75,75,3.44,light rain
628,Manta,EC,2021-04-10 01:30:56,-0.95,-80.7333,80.6,83,40,3.44,scattered clouds
629,Ciudad Guayana,VE,2021-04-10 01:31:54,8.3533,-62.6528,76.73,87,58,7.65,broken clouds
630,Tadine,NC,2021-04-10 01:31:55,-21.55,167.8833,76.23,90,100,9.22,overcast clouds
631,Puerto Escondido,MX,2021-04-10 01:31:55,15.85,-97.0667,82.4,74,20,8.61,few clouds
632,Corinto,GR,2021-04-10 01:31:55,37.9407,22.9573,39.99,34,0,1.99,clear sky
633,Velsk,RU,2021-04-10 01:31:56,61.0701,42.0983,32.76,79,26,12.37,scattered clouds
634,Sioux Lookout,CA,2021-04-10 01:31:56,50.1001,-91.917,41.0,100,90,9.22,light intensity drizzle
635,Pahalgam,IN,2021-04-10 01:31:57,34.0333,75.3333,34.65,62,14,8.88,few clouds
636,Ahuimanu,US,2021-04-10 01:31:57,21.4447,-157.8378,80.6,60,40,13.8,scattered clouds
637,Central Point,US,2021-04-10 01:31:16,42.376,-122.9164,68.0,15,1,9.22,clear sky
638,Merauke,ID,2021-04-10 01:31:57,-8.4667,140.3333,84.65,68,71,4.32,broken clouds
639,Aklavik,CA,2021-04-10 01:31:58,68.2191,-135.0107,-13.0,70,100,9.22,overcast clouds
640,Salamiyah,SY,2021-04-10 01:31:58,35.0113,37.0532,49.15,69,2,16.28,clear sky
641,Sobolevo,RU,2021-04-10 01:31:58,54.4299,31.8996,33.85,80,63,10.51,broken clouds
642,Amapa,BR,2021-04-10 01:31:58,1.0,-52.0,71.38,98,39,1.23,scattered clouds
643,Belmonte,BR,2021-04-10 01:31:59,-15.8631,-38.8828,73.4,83,75,6.91,mist
644,San Jose,US,2021-04-10 01:31:56,37.3394,-121.895,61.0,58,20,17.27,few clouds
645,Ilabaya,PE,2021-04-10 01:31:59,-17.4208,-70.5133,64.9,76,99,2.39,overcast clouds
646,Xiuyan,CN,2021-04-10 01:32:00,40.2928,123.2744,56.43,21,88,10.51,light rain
647,Ixtapa,MX,2021-04-10 01:32:00,20.7,-105.2,77.0,78,1,9.22,clear sky
648,Marathon,US,2021-04-10 01:32:00,44.9,-89.7668,51.8,82,90,4.61,overcast clouds
649,Haldwani,IN,2021-04-10 01:32:00,29.2167,79.5167,79.45,11,0,3.49,clear sky
650,Quatre Cocos,MU,2021-04-10 01:31:44,-20.2078,57.7625,79.0,88,75,9.22,light rain
651,Salur,IN,2021-04-10 01:32:01,18.5333,83.2167,81.41,59,78,1.63,broken clouds
652,Bouna,CI,2021-04-10 01:32:01,9.2667,-3.0,82.2,64,99,8.03,overcast clouds
653,Balakhta,RU,2021-04-10 01:32:01,55.38,91.6,32.2,95,99,3.89,overcast clouds
654,Igrim,RU,2021-04-10 01:32:02,63.1906,64.4162,33.3,97,100,4.81,overcast clouds
655,Udayagiri,IN,2021-04-10 01:32:02,20.1333,84.3833,81.01,42,72,1.45,broken clouds
656,Swan River,CA,2021-04-10 01:30:16,52.1058,-101.2676,44.6,45,0,5.75,clear sky
657,Vallenar,CL,2021-04-10 01:32:02,-28.5708,-70.7581,65.19,60,65,1.23,broken clouds
658,Stevenage,GB,2021-04-10 01:32:03,51.9022,-0.2026,41.0,87,90,2.3,overcast clouds
659,Port-Gentil,GA,2021-04-10 01:32:03,-0.7193,8.7815,80.02,82,100,6.29,overcast clouds
660,Goya,AR,2021-04-10 01:32:03,-29.14,-59.2626,77.31,76,40,6.78,scattered clouds
661,Masumbwe,TZ,2021-04-10 01:32:04,-3.6333,32.1833,62.01,98,99,3.24,moderate rain
662,Auki,SB,2021-04-10 01:27:27,-8.7676,160.7034,81.84,79,100,7.87,overcast clouds
663,Gorontalo,ID,2021-04-10 01:32:04,0.5412,123.0595,88.56,60,96,2.28,overcast clouds
664,Fakel,RU,2021-04-10 01:32:05,57.6325,53.0252,30.97,97,100,1.97,light snow
665,Alta Floresta,BR,2021-04-10 01:32:05,-9.8756,-56.0861,77.0,94,75,5.75,broken clouds
666,Gaogou,CN,2021-04-10 01:32:05,34.0175,119.1886,61.16,35,6,11.59,light rain
667,Meiringen,CH,2021-04-10 01:32:05,46.7268,8.184,44.6,65,90,5.75,overcast clouds
668,Vaasa,FI,2021-04-10 01:32:06,63.096,21.6158,33.8,69,40,13.8,scattered clouds
669,Lubango,AO,2021-04-10 01:32:06,-14.9172,13.4925,59.85,71,67,1.48,broken clouds
670,Romita,MX,2021-04-10 01:32:06,20.8667,-101.5167,82.4,13,1,13.8,clear sky
671,Olbia,IT,2021-04-10 01:32:07,40.9214,9.4856,46.4,93,40,4.61,scattered clouds
672,Clearlake,US,2021-04-10 01:32:07,38.9582,-122.6264,66.0,55,0,3.0,clear sky
673,Copiapo,CL,2021-04-10 01:32:07,-27.3667,-70.3333,59.0,88,90,5.75,overcast clouds
674,Fernie,CA,2021-04-10 01:32:08,49.5,-115.0687,41.0,52,100,6.91,overcast clouds
675,Methoni,GR,2021-04-10 01:32:08,36.8197,21.7049,48.99,65,41,5.75,scattered clouds
676,Katherine,AU,2021-04-10 01:32:08,-14.4667,132.2667,89.6,51,40,3.44,scattered clouds
677,Akhalgori,GE,2021-04-10 01:32:09,42.126,44.4833,46.4,81,40,29.93,scattered clouds
678,Khanpur,PK,2021-04-10 01:32:09,28.6453,70.6567,78.39,15,5,6.93,clear sky
679,College,US,2021-04-10 01:32:09,64.8569,-147.8028,5.0,47,75,5.75,broken clouds
680,Morondava,MG,2021-04-10 01:32:10,-20.2833,44.2833,73.98,77,99,4.56,overcast clouds
681,Petatlan,MX,2021-04-10 01:30:14,17.5167,-101.2667,84.2,65,1,5.75,clear sky
682,Sakakah,SA,2021-04-10 01:32:10,29.9697,40.2064,60.8,36,0,14.97,clear sky
683,Campana,AR,2021-04-10 01:32:10,-34.1687,-58.9591,69.01,93,100,4.9,overcast clouds
684,Makakilo City,US,2021-04-10 01:32:11,21.3469,-158.0858,80.6,41,1,12.66,clear sky
685,Magan,ES,2021-04-10 01:32:11,39.9683,-3.931,51.01,81,0,3.44,clear sky
686,Taywarah,AF,2021-04-10 01:32:11,33.35,64.4167,42.71,33,26,3.98,scattered clouds
687,Nanning,CN,2021-04-10 01:28:53,22.8167,108.3167,60.8,94,90,4.47,mist
688,Kishi,NG,2021-04-10 01:31:25,9.0833,3.85,75.67,66,59,8.19,broken clouds
689,Springdale,US,2021-04-10 01:32:12,36.1867,-94.1288,69.8,60,20,5.75,few clouds
690,Svetlogorsk,BY,2021-04-10 01:32:12,52.6333,29.7333,34.56,71,46,9.73,scattered clouds
691,Nouadhibou,MR,2021-04-10 01:32:12,20.931,-17.0347,64.4,82,0,17.27,clear sky
692,Nsanje,MW,2021-04-10 01:32:13,-16.92,35.262,66.13,97,100,2.8,overcast clouds
693,Vila Franca Do Campo,PT,2021-04-10 01:32:13,37.7167,-25.4333,59.0,88,40,6.91,scattered clouds
694,Odweyne,SO,2021-04-10 01:32:13,9.4092,45.064,67.78,35,0,6.33,clear sky
695,Gillette,US,2021-04-10 01:32:14,44.2911,-105.5022,44.6,39,1,3.44,clear sky
696,Rumphi,MW,2021-04-10 01:32:14,-11.0186,33.8575,59.99,95,96,3.06,overcast clouds
697,Salisbury,GB,2021-04-10 01:32:14,51.0693,-1.7957,42.8,87,75,5.75,broken clouds
698,Denpasar,ID,2021-04-10 01:32:15,-8.65,115.2167,84.2,84,20,3.44,few clouds
699,Djambala,CG,2021-04-10 01:32:15,-2.5447,14.7533,69.58,86,98,0.98,light rain
700,Meulaboh,ID,2021-04-10 01:32:15,4.1363,96.1285,80.76,82,99,2.55,overcast clouds
701,Santa Rosa,PH,2021-04-10 01:31:19,14.3122,121.1114,89.01,55,20,12.66,few clouds
702,Mill Valley,US,2021-04-10 01:32:16,37.906,-122.545,55.0,73,0,5.01,clear sky
703,Wahpeton,US,2021-04-10 01:32:16,46.2652,-96.6059,45.0,81,1,12.66,clear sky
704,Ayan,RU,2021-04-10 01:32:16,56.45,138.1667,26.13,96,100,4.07,overcast clouds
705,Vostok,RU,2021-04-10 01:32:16,46.4856,135.8833,41.79,47,39,7.45,scattered clouds
706,Gravelbourg,CA,2021-04-10 01:32:17,49.8834,-106.5512,48.2,25,10,9.22,clear sky
707,Ormara,PK,2021-04-10 01:32:17,25.2088,64.6357,77.9,62,0,6.02,clear sky
708,Coquimbo,CL,2021-04-10 01:32:17,-29.9533,-71.3436,59.0,82,0,3.44,clear sky
709,San Felipe,VE,2021-04-10 01:32:18,10.3399,-68.7425,71.56,96,100,3.69,overcast clouds
710,Birin,NP,2021-04-10 01:32:18,26.8865,88.0718,67.19,39,0,2.26,clear sky
711,Yagodnoye,RU,2021-04-10 01:32:18,62.55,149.6667,11.66,82,100,6.42,light snow
712,San Pedro De Macoris,DO,2021-04-10 01:30:10,18.4616,-69.2972,75.0,94,75,6.91,broken clouds
713,Ust-Nera,RU,2021-04-10 01:32:19,64.5667,143.2,11.97,82,100,8.25,overcast clouds
714,Abrau-Dyurso,RU,2021-04-10 01:32:19,44.69,37.59,41.0,81,100,11.18,overcast clouds
715,Zhangye,CN,2021-04-10 01:32:19,38.9342,100.4517,53.47,34,100,4.34,overcast clouds
716,Hobyo,SO,2021-04-10 01:32:20,5.3505,48.5268,81.34,66,50,10.47,scattered clouds
717,Lodwar,KE,2021-04-10 01:32:20,3.1191,35.5973,83.71,49,14,11.1,few clouds
718,Hermiston,US,2021-04-10 01:30:57,45.8404,-119.2895,64.4,25,1,12.66,clear sky
719,Tabuk,PH,2021-04-10 01:32:20,17.4189,121.4443,81.21,59,44,5.97,scattered clouds
720,Puerto Carreno,CO,2021-04-10 01:32:21,6.189,-67.4859,74.82,93,100,7.47,overcast clouds
721,Caibarien,CU,2021-04-10 01:32:21,22.5206,-79.4669,75.2,78,40,9.22,scattered clouds
722,Ligayan,PH,2021-04-10 01:32:21,4.6533,119.4706,81.72,74,61,5.28,broken clouds
723,Honolulu,US,2021-04-10 01:28:17,21.3069,-157.8583,80.6,44,40,18.41,scattered clouds
724,Muromtsevo,RU,2021-04-10 01:32:22,56.3724,75.2418,31.77,86,100,8.95,overcast clouds
725,Den Helder,NL,2021-04-10 01:32:22,52.9599,4.7593,41.0,87,90,6.91,overcast clouds
726,Sorong,ID,2021-04-10 01:32:22,-0.8833,131.25,82.56,78,99,6.85,overcast clouds
727,Kralendijk,BQ,2021-04-10 01:30:19,12.15,-68.2667,80.6,78,100,12.66,overcast clouds
728,Kristiansund,NO,2021-04-10 01:32:23,63.1115,7.732,33.8,80,75,21.85,light rain
729,Tilichiki,RU,2021-04-10 01:32:23,60.4667,166.1,11.35,83,100,12.53,overcast clouds
730,Whyalla,AU,2021-04-10 01:32:23,-33.0333,137.5833,66.2,59,75,16.11,broken clouds
731,Cockburn Town,TC,2021-04-10 01:32:24,21.4612,-71.1419,75.6,61,39,18.34,scattered clouds
732,Hirara,JP,2021-04-10 01:32:24,24.8,125.2833,73.4,73,75,13.8,broken clouds
733,Juegang,CN,2021-04-10 01:32:24,32.3174,121.1855,63.0,68,53,1.99,broken clouds
734,Bihoro,JP,2021-04-10 01:32:25,43.8228,144.1044,44.6,45,40,10.36,scattered clouds
735,Kalmunai,LK,2021-04-10 01:32:25,7.4167,81.8167,80.69,74,4,5.23,clear sky
736,Bonfim,BR,2021-04-10 01:32:25,3.0833,-59.95,74.28,91,100,2.21,light rain
737,Porto-Vecchio,FR,2021-04-10 01:32:26,41.591,9.2795,55.4,76,0,10.36,clear sky
